OBJECTID,slope,risidual,intercept,slope_mean,LONGITUDE,slope_zsco,STATION,rank,LATITUDE,slope_std,slope_tsco,setsize
8215,-0.00370215528,0.00000000000,22.12314043690,0.01737401506,-86.86850000000,0.09616970828,USC00403280,2,35.94170000000,0.21915601827,0.83838807964,76
8217,0.03315477241,-0.00000000000,-52.61164167260,0.01737401506,-74.51667000000,-0.07200695408,USC00287131,2,39.41667000000,0.21915601827,-0.32997731763,21
8219,0.00727720165,0.00000000000,3.56609877619,0.01737401506,-84.37110000000,0.04607134905,USC00097087,2,32.04670000000,0.21915601827,0.31247109200,46
8221,-0.18948807854,-0.00000000000,376.63156381500,0.01737401506,-101.15000000000,0.94390332166,USC00395711,2,44.50000000000,0.21915601827,3.13057315630,11
8222,0.00281021272,0.00000000000,13.59972323880,0.01737401506,-82.06092000000,0.06645403791,USC00095811,2,32.39559000000,0.21915601827,0.33885043605,26
8223,0.03507549157,0.00000000000,-58.61436446630,0.01737401506,-113.05500000000,-0.08077111754,USR0000AFRA,2,35.84560000000,0.21915601827,-0.31282519307,15
8226,-0.01386323168,-0.00000000000,36.12512072260,0.01737401506,-92.74900000000,0.14253428670,USC00133473,2,41.72000000000,0.21915601827,1.32947132010,87
8228,-0.04576086957,-0.00000000000,100.03010869600,0.01737401506,-76.58333300000,0.28808191136,USC00184980,2,39.33333300000,0.21915601827,0.76219309467,7
8229,0.02724582339,0.00000000000,-38.24098806680,0.01737401506,-75.71667000000,-0.04504465998,USC00446362,2,37.68333000000,0.21915601827,-0.22968360024,26
8233,0.01082481934,0.00000000000,-15.45821834850,0.01737401506,-71.94860000000,0.02988371379,USC00270681,2,44.03410000000,0.21915601827,0.19596061607,43
8235,-0.00953349549,-0.00000000000,27.75581989480,0.01737401506,-81.18333000000,0.12277787653,USC00331458,2,41.58333000000,0.21915601827,1.01986963905,69
8237,-0.00955153423,-0.00000000000,24.51648308420,0.01737401506,-108.71000000000,0.12286018655,USS0008S08S,2,33.37000000000,0.21915601827,0.54944745771,20
8238,0.00207266436,0.00000000000,3.68803806228,0.01737401506,-102.01917000000,0.06981944107,USW00094056,2,45.03194000000,0.21915601827,0.26124042743,14
8239,0.03326188418,-0.00000000000,-58.76459982710,0.01737401506,-105.38028000000,-0.07249570076,USW00094057,2,42.79611000000,0.21915601827,-0.27125407426,14
8240,0.03864569083,-0.00000000000,-69.32495212040,0.01737401506,-106.72111000000,-0.09706179159,USW00094054,2,44.38139000000,0.21915601827,-0.36317196949,14
8241,0.04971681416,0.00000000000,-93.25611504420,0.01737401506,-104.25000000000,-0.14757887715,USW00094055,2,46.35830000000,0.21915601827,-0.59031550859,16
8242,0.00357142857,0.00000000000,0.42685714287,0.01737401506,-100.40778000000,0.06298064092,USW00094052,2,45.54639000000,0.21915601827,0.28165798872,20
8243,0.04226114126,0.00000000000,-75.05157046540,0.01737401506,-104.15840000000,-0.11355894487,USW00094053,2,42.06130000000,0.21915601827,-0.42489866491,14
8244,0.03234152783,-0.00000000000,-57.89476635510,0.01737401506,-107.88861000000,-0.06829615216,USW00094050,2,40.04417000000,0.21915601827,-0.28159224919,17
8245,0.04607146909,-0.00000000000,-85.62613045940,0.01737401506,-106.94750000000,-0.13094531581,USW00094051,2,47.32583000000,0.21915601827,-0.52378126324,16
8246,0.07554807246,-0.00000000000,-148.43687180700,0.01737401506,-106.60000000000,-0.26544585841,USS0006J03S,2,40.39000000000,0.21915601827,-1.18710996748,20
8247,0.03853571429,0.00000000000,-71.88945238090,0.01737401506,-105.20960000000,-0.09655997307,USW00094059,2,48.48870000000,0.21915601827,-0.37397516762,15
8248,0.01310246285,0.00000000000,-21.48016423570,0.01737401506,-91.80470000000,0.01949091907,USC00473186,2,46.24500000000,0.21915601827,0.13919300356,51
8252,-0.01782329045,-0.00000000000,42.60658767770,0.01737401506,-87.39693000000,0.16060387387,USC00472851,2,44.69980000000,0.21915601827,0.57906550229,13
8255,-0.00904735748,-0.00000000000,27.16709183500,0.01737401506,-114.13780000000,0.12055964856,USC00104140,2,42.59720000000,0.21915601827,1.05101464947,76
8258,0.00331179331,-0.00000000000,4.91031769056,0.01737401506,-74.95000000000,0.06416534605,USC00284653,2,40.36667000000,0.21915601827,0.37414504616,34
8259,-0.00965902226,-0.00000000000,26.71310151940,0.01737401506,-88.41130000000,0.12335065008,USC00473453,2,43.33110000000,0.21915601827,0.97906543255,63
8263,0.01424039772,-0.00000000000,-27.35817737150,0.01737401506,-110.39130000000,0.01429856850,USC00480865,2,43.20650000000,0.21915601827,0.07700014790,29
8264,0.02277345947,-0.00000000000,-37.96224617510,0.01737401506,-114.23972000000,-0.02463744529,USC00101663,2,44.50361000000,0.21915601827,-0.16890581517,47
8268,-0.89000000000,0.00000000000,1691.91000000000,0.01737401506,-75.41666700000,4.14031073494,USC00308633,2,43.61666700000,0.21915601827,5.85528359380,2
8269,0.00377439113,0.00000000000,-2.52658344834,0.01737401506,-74.43820000000,0.06205453102,USC00308631,2,44.23070000000,0.21915601827,0.50029962352,65
8274,-0.00442579199,0.00000000000,24.94373761920,0.01737401506,-95.05970000000,0.09947163318,USC00348380,2,36.38940000000,0.21915601827,0.79577306541,64
8278,0.00657857587,0.00000000000,-6.57482120984,0.01737401506,-95.03583000000,0.04925915009,USC00219004,2,45.10778000000,0.21915601827,0.47503804029,93
8280,0.00034242518,0.00000000000,9.80225175699,0.01737401506,-84.58080000000,0.07771445209,USC00338609,2,40.84940000000,0.21915601827,0.73726402714,90
8281,-0.02220599936,0.00000000000,59.53070237310,0.01737401506,-84.79250000000,0.18060199639,USC00091665,2,34.20430000000,0.21915601827,1.03747948236,33
8282,0.10565756824,0.00000000000,-209.33446650100,0.01737401506,-115.95000000000,-0.40283426334,USS0015A03S,2,48.97000000000,0.21915601827,-2.01417131669,25
8283,0.00428571429,-0.00000000000,-3.14714285721,0.01737401506,-86.54850000000,0.05972138425,USC00203078,2,45.89830000000,0.21915601827,0.15800793067,7
8289,-0.01233232531,-0.00000000000,37.86458202830,0.01737401506,-78.44940000000,0.13554882317,USC00445700,2,38.01110000000,0.21915601827,0.60619276578,20
8290,-0.06000000000,-0.00000000000,120.15666666700,0.01737401506,-114.46667000000,0.35305448454,USC00100536,2,44.05000000000,0.21915601827,0.61150830506,3
8293,-0.00725170327,-0.00000000000,30.10281505330,0.01737401506,-87.68333000000,0.11236615140,USC00012971,2,34.80000000000,0.21915601827,0.79454867628,50
8295,-0.03772594752,0.00000000000,87.37005830900,0.01737401506,-84.93333000000,0.25141888879,USC00090041,2,34.36667000000,0.21915601827,0.43547028937,3
8298,0.08906043193,-0.00000000000,-176.36940984200,0.01737401506,-107.63000000000,-0.32710220523,USS0007K14S,2,39.09000000000,0.21915601827,-1.60246699313,24
8299,0.33000000000,0.00000000000,-646.42666666600,0.01737401506,-88.64950000000,-1.42649965722,USC00222282,2,32.76230000000,0.21915601827,-2.47076988328,3
8301,0.06225409836,-0.00000000000,-110.93127049200,0.01737401506,-84.61500000000,-0.20478599517,USR0000KSOM,2,37.05560000000,0.21915601827,-0.61435798550,9
8302,0.05216502427,0.00000000000,-88.75750404470,0.01737401506,-118.74030000000,-0.15874996033,USR0000CWPK,2,34.56860000000,0.21915601827,-0.63499984130,16
8304,-0.00169003649,0.00000000000,21.87752518340,0.01737401506,-91.70220000000,0.08698849206,USC00169806,2,32.09970000000,0.21915601827,0.65674871281,57
8305,0.01500000000,-0.00000000000,-11.08500000000,0.01737401506,-91.70880000000,0.01083253420,USC00169804,2,32.14100000000,0.21915601827,0.02653418141,6
8306,0.01874753452,0.00000000000,-17.36417488490,0.01737401506,-87.53090000000,-0.00626731342,USC00018446,2,32.55050000000,0.21915601827,-0.02658995890,18
8307,-0.01167693588,0.00000000000,41.01530571230,0.01737401506,-90.49190000000,0.13255830789,USC00220660,2,33.17720000000,0.21915601827,0.90877397331,47
8308,-0.01073224015,0.00000000000,39.62670013230,0.01737401506,-92.65610000000,0.12824769968,USC00169803,2,31.96220000000,0.21915601827,0.85069900015,44
8309,0.03790819034,0.00000000000,-63.43543251370,0.01737401506,-77.28920000000,-0.09369660683,USC00448737,2,38.89220000000,0.21915601827,-0.38632100673,17
8310,-0.05379464286,0.00000000000,123.58254464300,0.01737401506,-78.65290000000,0.32473969222,USC00312993,2,35.98080000000,0.21915601827,1.02691707407,10
8311,0.11375000000,0.00000000000,-219.33022058800,0.01737401506,-109.12220000000,-0.43975970041,USR0000AALP,2,33.84170000000,0.21915601827,-1.81317569469,17
8313,0.11813953488,0.00000000000,-220.12627907000,0.01737401506,-99.50487000000,-0.45978896960,USC00414375,2,30.06297000000,0.21915601827,-1.02811939133,5
8316,0.03382744080,0.00000000000,-52.74298086280,0.01737401506,-110.88000000000,-0.07507631263,USR0000AHPK,2,31.67530000000,0.21915601827,-0.26007197583,12
8319,-0.01200955593,0.00000000000,36.99005621140,0.01737401506,-85.06160000000,0.13407603964,USC00154208,2,37.00550000000,0.21915601827,0.51927426866,15
8321,0.00146531399,-0.00000000000,4.85933554493,0.01737401506,-72.97810000000,0.07259075613,USC00436995,2,43.62530000000,0.21915601827,0.64927146096,80
8322,0.07500000000,0.00000000000,-143.06500000000,0.01737401506,-73.52306000000,-0.26294502607,USW00094733,2,44.68722000000,0.21915601827,-0.74372084405,8
8323,-0.00142524905,-0.00000000000,11.56587628370,0.01737401506,-76.54470000000,0.08578027775,USC00300321,2,42.93270000000,0.21915601827,0.77677345225,82
8324,0.05693269888,-0.00000000000,-101.20654747000,0.01737401506,-74.05000000000,-0.18050466573,USC00307115,2,41.85000000000,0.21915601827,-0.86566996601,23
8326,0.02054659085,0.00000000000,-25.47159879100,0.01737401506,-87.84690000000,-0.01447633432,USC00018998,2,33.91070000000,0.21915601827,-0.07381511117,26
8328,-0.09100000000,-0.00000000000,181.74000000000,0.01737401506,-88.16667000000,0.49450622401,USC00475315,2,43.20000000000,0.21915601827,1.10574953218,5
8329,0.00561598984,0.00000000000,-0.79382176961,0.01737401506,-92.44660000000,0.05365139100,USW00014950,2,41.10770000000,0.21915601827,0.43915556201,67
8330,0.02628499509,0.00000000000,-39.24257367390,0.01737401506,-97.91250000000,-0.04066043952,USC00143929,2,38.09000000000,0.21915601827,-0.16764728691,17
8332,0.00749981638,-0.00000000000,-0.86182617211,0.01737401506,-97.93360000000,0.04505556709,USC00143921,2,38.03800000000,0.21915601827,0.28137192629,39
8334,0.03395105425,0.00000000000,-59.93273196140,0.01737401506,-107.35000000000,-0.07564035577,USC00483060,2,42.85000000000,0.21915601827,-0.32970866688,19
8335,0.00866634424,-0.00000000000,-10.75126656170,0.01737401506,-108.37432000000,0.03973274790,USC00487760,2,43.03068000000,0.21915601827,0.33947674691,73
8336,-0.11000000000,0.00000000000,227.54000000000,0.01737401506,-117.90000000000,0.58120245143,USC00261755,2,38.05000000000,0.21915601827,1.16240490286,4
8337,0.00679174979,-0.00000000000,-4.33736848105,0.01737401506,-79.08333000000,0.04828644616,USC00368249,2,40.01667000000,0.21915601827,0.36134267591,56
8338,0.11663109142,-0.00000000000,-230.36153342700,0.01737401506,-105.54000000000,-0.45290600342,USS0005P08S,2,35.78000000000,0.21915601827,-2.02545722212,20
8339,-0.00370086909,0.00000000000,29.80503469420,0.01737401506,-81.87420000000,0.09616383943,USC00080228,2,27.21785000000,0.21915601827,0.82723262574,74
8341,0.01119638727,-0.00000000000,-15.52938299450,0.01737401506,-84.20110000000,0.02818826441,USC00208800,2,44.25410000000,0.21915601827,0.25988295693,85
8343,0.02552861409,0.00000000000,-30.99162612270,0.01737401506,-81.62358000000,-0.03720910379,USC00093538,2,31.86945000000,0.21915601827,-0.22013202666,35
8345,0.06377515230,-0.00000000000,-108.20329702800,0.01737401506,-93.18690000000,-0.21172650243,USR0000LVER,2,31.01670000000,0.21915601827,-0.79220803181,14
8346,0.00682338420,0.00000000000,-4.78908550269,0.01737401506,-83.74444000000,0.04814209961,USW00094889,2,42.22278000000,0.21915601827,0.19849496174,17
8347,0.00017930323,0.00000000000,0.00000009186,0.01737401506,-106.33333000000,0.07845877091,USC00058212,1,39.33333000000,0.21915601827,0.07845877091,1
8348,0.01613301250,-0.00000000000,-21.49857444690,0.01737401506,-115.71190000000,0.00566264423,USC00106174,2,43.12610000000,0.21915601827,0.04771428839,71
8352,0.06073671966,0.00000000000,-107.03920124100,0.01737401506,-120.48610000000,-0.19786225785,USR0000CVND,2,34.75860000000,0.21915601827,-0.68541496699,12
8353,0.16300000000,0.00000000000,-319.86300000000,0.01737401506,-71.79600000000,-0.66448544780,USC00273055,2,42.98490000000,0.21915601827,-1.32897089560,4
8359,0.03628571429,0.00000000000,-54.11857142850,0.01737401506,-77.38333000000,-0.08629331456,USC00313643,2,35.60000000000,0.21915601827,-0.32288001786,14
8363,-0.00817668549,-0.00000000000,36.22522085690,0.01737401506,-82.91778000000,0.11658680766,USC00080598,2,29.79556000000,0.21915601827,0.40386854872,12
8364,-0.11335403727,-0.00000000000,237.95664596300,0.01737401506,-77.38333000000,0.59650678710,USC00313648,2,35.56667000000,0.21915601827,1.46113725649,6
8366,0.01691260879,0.00000000000,-27.05668991220,0.01737401506,-112.20050000000,0.00210537805,USC00102707,2,44.24360000000,0.21915601827,0.01918090691,83
8367,-0.05723233030,0.00000000000,123.96037613700,0.01737401506,-122.65640000000,0.34042572024,USR0000OSUG,2,43.67280000000,0.21915601827,1.17926928732,12
8368,0.05976364418,0.00000000000,-112.48577567700,0.01737401506,-120.24560000000,-0.19342215399,USR0000OSUM,2,42.23220000000,0.21915601827,-0.86501016937,20
8370,0.00727534237,0.00000000000,-4.95945249160,0.01737401506,-120.69944000000,0.04607983288,USC00354411,2,45.19667000000,0.21915601827,0.32583362303,50
8374,0.02608405172,0.00000000000,-43.46307327580,0.01737401506,-104.88333000000,-0.03974354312,USC00481680,2,41.18333000000,0.21915601827,-0.16386682620,17
8383,-0.00947509793,0.00000000000,25.41047006160,0.01737401506,-97.31610000000,0.12251141084,USR0000NSHY,2,46.46580000000,0.21915601827,0.49004564337,16
8384,0.08481818182,0.00000000000,-157.21609090900,0.01737401506,-124.12160000000,-0.30774499048,USC00353193,2,43.74630000000,0.21915601827,-1.02067466453,11
8385,0.05009502262,-0.00000000000,-83.75964253390,0.01737401506,-124.11000000000,-0.14930462700,USC00353192,2,43.73333300000,0.21915601827,-0.49518742721,11
8386,0.01941860465,-0.00000000000,-32.36813953490,0.01737401506,-121.78890000000,-0.00932937915,USR0000OCHE,2,43.22640000000,0.21915601827,-0.02086112598,5
8387,-0.03582175534,0.00000000000,75.90702812610,0.01737401506,-83.21667000000,0.24273013728,USC00203698,2,43.90000000000,0.21915601827,0.68654450428,8
8388,0.10577639752,0.00000000000,-190.42894409900,0.01737401506,-122.75000000000,-0.40337647650,USC00353195,2,42.28333300000,0.21915601827,-0.98806654166,6
8389,0.08215831435,0.00000000000,-152.61371867900,0.01737401506,-82.98500000000,-0.29560812338,USR0000OCHL,2,39.38580000000,0.21915601827,-0.98042123024,11
8390,0.01686572008,-0.00000000000,-25.39032454360,0.01737401506,-121.89360000000,0.00231932933,USR0000OCHI,2,42.57690000000,0.21915601827,0.01062850223,21
8391,0.03020151134,0.00000000000,-52.00043660790,0.01737401506,-103.51667000000,-0.05853134390,USC00325803,2,46.91667000000,0.21915601827,-0.10137926146,3
8392,0.11201622248,0.00000000000,-216.01117033600,0.01737401506,-114.20900000000,-0.43184854409,USW00053138,2,39.01180000000,0.21915601827,-1.43227958699,11
8394,-0.02285714286,0.00000000000,59.22642857140,0.01737401506,-88.19050000000,0.18357313770,USC00114078,2,39.13960000000,0.21915601827,0.51922324206,8
8395,-0.04733333333,0.00000000000,105.44666666700,0.01737401506,-82.98333000000,0.29525699959,USC00153899,2,37.33333000000,0.21915601827,0.72322899198,6
8396,0.15816666667,-0.00000000000,-308.07505555600,0.01737401506,-124.31860000000,-0.64243114433,USW00004141,2,43.27180000000,0.21915601827,-1.92729343300,9
8397,0.14095238095,-0.00000000000,-278.96428571400,0.01737401506,-110.28950000000,-0.56388305859,USW00004140,2,46.88470000000,0.21915601827,-1.59490213810,8
8398,0.00020387862,0.00000000000,0.00000010138,0.01737401506,-111.23980000000,0.07834663443,USW00004143,1,40.28160000000,0.21915601827,0.07834663443,1
8399,0.02129555552,0.00000000000,-35.43403655590,0.01737401506,-101.27660000000,-0.01789382963,USC00395381,2,45.83830000000,0.21915601827,-0.14315063707,64
8400,0.21800000000,0.00000000000,-417.18800000000,0.01737401506,-82.88333000000,-0.91544821138,USC00153896,2,37.45000000000,0.21915601827,-1.83089642276,4
8406,-0.00823152108,-0.00000000000,34.01058130730,0.01737401506,-80.52056000000,0.11683702022,USC00389039,2,33.90000000000,0.21915601827,0.58418510111,25
8408,0.00883455878,-0.00000000000,-1.21982092380,0.01737401506,-107.30770000000,0.03896519178,USC00291286,2,32.89650000000,0.21915601827,0.27826712829,51
8417,-0.00054604106,0.00000000000,15.52876514640,0.01737401506,-82.00840000000,0.08176848742,USC00315340,2,35.68470000000,0.21915601827,0.67428022098,68
8418,-0.00830544483,0.00000000000,23.64264431540,0.01737401506,-104.28210000000,0.11717433133,USC00240412,2,46.36620000000,0.21915601827,0.33141905704,8
8420,0.01987457791,-0.00000000000,-23.40857211770,0.01737401506,-88.70000000000,-0.01140996658,USC00156113,2,37.08333000000,0.21915601827,-0.04113921954,13
8421,0.01683969206,0.00000000000,-19.36401449110,0.01737401506,-88.55000000000,0.00243809412,USC00156117,2,37.05000000000,0.21915601827,0.01117275085,21
8434,0.00499973018,0.00000000000,-5.80606117732,0.01737401506,-97.90000000000,0.05646335877,USC00327986,2,47.59833000000,0.21915601827,0.45871049509,66
8436,0.00204850585,-0.00000000000,19.52454742310,0.01737401506,-80.30000000000,0.06992967539,USC00085678,2,25.65000000000,0.21915601827,0.26165288646,14
8440,-0.00789666815,-0.00000000000,33.60987247810,0.01737401506,-92.34870000000,0.11530909995,USC00161411,2,32.51330000000,0.21915601827,1.05051589614,83
8441,0.03305137641,0.00000000000,-47.51384520610,0.01737401506,-117.08333000000,-0.07153516237,USC00042871,2,33.10000000000,0.21915601827,-0.39829092774,31
8442,0.01580738280,0.00000000000,-21.61236382150,0.01737401506,-103.78819000000,0.00714847930,USC00053038,2,40.25050000000,0.21915601827,0.06313365975,78
8443,0.01830303030,0.00000000000,-27.64163636360,0.01737401506,-108.91190000000,-0.00423905876,USC00052342,2,37.76720000000,0.21915601827,-0.01340508083,10
8444,-0.00398416334,-0.00000000000,26.30695584000,0.01737401506,-99.80440000000,0.09745649956,USC00414670,2,30.44520000000,0.21915601827,0.69597861654,51
8445,0.16606796116,-0.00000000000,-327.77281553400,0.01737401506,-93.29270000000,-0.67848442985,USC00210190,2,45.25340000000,0.21915601827,-1.79510106980,7
8449,-0.04559523810,0.00000000000,101.66095238100,0.01737401506,-76.93333000000,0.28732614169,USC00180703,2,39.03333000000,0.21915601827,0.81268105282,8
8450,-0.05944055944,0.00000000000,128.91657342700,0.01737401506,-76.93333000000,0.35050178001,USC00180704,2,39.03333000000,0.21915601827,1.21417378225,12
8451,-0.15395348837,-0.00000000000,304.71976744200,0.01737401506,-107.88333000000,0.78176043163,USC00297930,2,35.11667000000,0.21915601827,1.35404878693,3
8453,0.01964039409,-0.00000000000,-26.48443842360,0.01737401506,-76.95000000000,-0.01034139534,USC00180705,2,39.01667000000,0.21915601827,-0.05569011823,29
8454,0.00703499748,-0.00000000000,-10.46588522440,0.01737401506,-89.69080000000,0.04717651683,USC00213296,2,47.97110000000,0.21915601827,0.20563766937,19
8455,0.00331286440,0.00000000000,2.10979409199,0.01737401506,-102.89670000000,0.06416045870,USC00250130,2,42.11030000000,0.21915601827,0.46709518989,53
8461,0.00721518787,0.00000000000,0.00000380548,0.01737401506,-81.86666700000,0.04635431542,USC00464085,1,37.93333300000,0.21915601827,0.04635431542,1
8462,-0.00123853825,0.00000000000,13.22977962510,0.01737401506,-78.91667000000,0.08492832394,USC00364385,2,40.33333000000,0.21915601827,0.75006664785,78
8463,0.01175714530,0.00000000000,-7.38656130842,0.01737401506,-121.77610000000,0.02562954835,USC00042294,2,38.53490000000,0.21915601827,0.24582999179,92
8464,-0.40200000000,-0.00000000000,822.85800000000,0.01737401506,-93.81861000000,1.91358657808,USC00168431,2,32.42667000000,0.21915601827,4.27890966941,5
8468,-0.00207489632,0.00000000000,28.05759209560,0.01737401506,-81.29670000000,0.08874459179,USR0000FMIL,2,26.24830000000,0.21915601827,0.36590332564,17
8471,0.09194915254,-0.00000000000,-175.24466101700,0.01737401506,-83.43580000000,-0.34028331993,USC00201250,2,42.06360000000,0.21915601827,-0.83352050181,6
8475,-0.01056807829,0.00000000000,27.69237668310,0.01737401506,-99.94020000000,0.12749863577,USC00393294,2,45.01940000000,0.21915601827,1.00392526200,62
8479,0.20085714286,0.00000000000,-395.22076190500,0.01737401506,-108.08333000000,-0.83722605130,USC00055520,2,39.05000000000,0.21915601827,-2.05077662506,6
8480,-0.00647472651,0.00000000000,28.12880074960,0.01737401506,-121.23333000000,0.10882083806,USC00047516,2,38.80000000000,0.21915601827,0.81434058509,56
8487,0.02235698091,-0.00000000000,-34.98336838300,0.01737401506,-74.60000000000,-0.02273707054,USC00307659,2,42.80000000000,0.21915601827,-0.12031326837,28
8488,0.03856985785,0.00000000000,-59.70281630410,0.01737401506,-101.48140000000,-0.09671576877,USC00413445,2,31.86670000000,0.21915601827,-0.34871366343,13
8489,-0.19000000000,-0.00000000000,387.31666666700,0.01737401506,-102.73333000000,0.94623919846,USC00413442,2,34.91667000000,0.21915601827,1.63893436784,3
8493,-0.00824279648,-0.00000000000,33.76948563480,0.01737401506,-98.81750000000,0.11688846944,USC00412715,2,32.39889000000,0.21915601827,0.82652629380,50
8494,0.07725409836,-0.00000000000,-144.10061475400,0.01737401506,-104.76667000000,-0.27323038523,USC00485137,2,44.38333000000,0.21915601827,-0.72289964996,7
8497,0.02875939177,0.00000000000,-49.94886135960,0.01737401506,-99.48940000000,-0.05195101096,USC00393838,2,44.84440000000,0.21915601827,-0.28454740591,30
8498,0.00975876076,0.00000000000,-11.70810395260,0.01737401506,-99.45500000000,0.03474809573,USC00393832,2,44.52220000000,0.21915601827,0.34222905371,97
8501,2.15000000000,-0.00000000000,-4314.07000000000,0.01737401506,-85.19917000000,-9.73108565208,USC00202503,2,45.18056000000,0.21915601827,-13.76183330580,2
8504,0.02093589988,0.00000000000,-36.13425982130,0.01737401506,-97.06260000000,-0.01625273559,USC00398116,2,45.30360000000,0.21915601827,-0.11832170112,53
8506,-1.48000000000,-0.00000000000,2856.41000000000,0.01737401506,-86.25000000000,6.83245674427,USC00128271,2,39.78333300000,0.21915601827,9.66255299207,2
8507,0.07710862620,0.00000000000,-144.28367412100,0.01737401506,-72.82778000000,-0.27256660167,USW00054788,2,41.50972000000,0.21915601827,-1.01985083853,14
8508,0.04423034330,0.00000000000,-80.63086378740,0.01737401506,-75.37944000000,-0.12254433371,USW00054789,2,41.13889000000,0.21915601827,-0.50526323171,17
8509,-0.00752976190,0.00000000000,27.00062500000,0.01737401506,-75.12250000000,0.11363492166,USW00054786,2,40.33000000000,0.21915601827,0.44010615915,15
8510,0.04488713318,0.00000000000,-78.15327313770,0.01737401506,-73.41694000000,-0.12554123924,USW00054787,2,40.73417000000,0.21915601827,-0.48621912883,15
8511,0.00288043478,0.00000000000,5.81222826087,0.01737401506,-74.66944000000,0.06613361748,USW00054785,2,40.62389000000,0.21915601827,0.19840085244,9
8512,-0.00198782961,0.00000000000,15.96679513190,0.01737401506,-75.55722000000,0.08834730997,USW00054782,2,40.23833000000,0.21915601827,0.35338923988,16
8513,0.03539156627,0.00000000000,-59.38565662650,0.01737401506,-71.92333000000,-0.08221335350,USW00054780,2,41.07306000000,0.21915601827,-0.25998145115,10
8514,0.02662986705,0.00000000000,-45.23178181390,0.01737401506,-73.24694000000,-0.04223407624,USW00054781,2,42.89139000000,0.21915601827,-0.17413555733,17
8515,0.17000000000,0.00000000000,-321.30000000000,0.01737401506,-106.03333000000,-0.69642616316,USC00485685,2,42.43333000000,0.21915601827,-0.98489532514,2
8516,-1.43000000000,0.00000000000,2877.26000000000,0.01737401506,-97.72020000000,6.60430877738,USC00391474,2,44.16940000000,0.21915601827,9.33990304307,2
8519,-0.00605002915,-0.00000000000,27.95299932390,0.01737401506,-89.25860000000,0.10688296127,USC00401145,2,35.58940000000,0.21915601827,0.95599026814,80
8521,-0.01290697674,0.00000000000,35.64232558140,0.01737401506,-76.36667000000,0.13817093432,USC00366954,2,40.56667000000,0.21915601827,0.30895960167,5
8522,0.00707304061,0.00000000000,0.00000371678,0.01737401506,-84.36667000000,0.04700292756,USC00404517,1,35.03333000000,0.21915601827,0.04700292756,1
8523,-0.00686466165,0.00000000000,30.32845112780,0.01737401506,-117.65000000000,0.11060009626,USC00049158,2,34.13333000000,0.21915601827,0.49461866712,20
8524,0.02852665944,0.00000000000,-46.80147003360,0.01737401506,-71.24610000000,-0.05088906282,USC00198757,2,42.16090000000,0.21915601827,-0.32979882049,42
8525,-0.05958035672,0.00000000000,125.73691110400,0.01737401506,-71.23333000000,0.35113966932,USC00198755,2,42.16667000000,0.21915601827,1.64699103886,22
8527,-0.94000000000,-0.00000000000,1804.35000000000,0.01737401506,-106.41666700000,4.36845870183,USC00296913,2,35.23333300000,0.21915601827,6.17793354280,2
8528,0.00200000000,0.00000000000,8.78450000002,0.01737401506,-106.47704000000,0.07015100559,USC00296911,2,35.31382000000,0.21915601827,0.14030201118,4
8530,0.04883358779,-0.00000000000,-89.71430229010,0.01737401506,-99.46020000000,-0.14354875112,USC00394766,2,44.06440000000,0.21915601827,-0.28709750224,4
8533,0.06045347189,0.00000000000,-116.83284600800,0.01737401506,-121.51000000000,-0.19656980982,USS0021C14S,2,46.35000000000,0.21915601827,-0.87908691415,20
8534,0.02030700976,0.00000000000,-30.25383141080,0.01737401506,-120.35000000000,-0.01338313554,USC00459079,2,47.43333000000,0.21915601827,-0.06556370648,24
8535,0.02806025141,-0.00000000000,-44.81041612480,0.01737401506,-120.36667000000,-0.04876086192,USC00459077,2,47.36667000000,0.21915601827,-0.27583308896,32
8536,0.01762099193,0.00000000000,-23.83771134220,0.01737401506,-120.31000000000,-0.00112694538,USC00459074,2,47.42900000000,0.21915601827,-0.00949581056,71
8541,0.00270904390,-0.00000000000,10.40018585770,0.01737401506,-121.08380000000,0.06691566712,USC00040383,2,38.90720000000,0.21915601827,0.54362544960,66
8542,0.01223165207,-0.00000000000,-14.36614474710,0.01737401506,-124.35390000000,0.02346439325,USC00452914,2,47.95580000000,0.21915601827,0.19910197898,72
8543,0.00841991342,-0.00000000000,-2.06422077923,0.01737401506,-121.06667000000,0.04085720170,USC00040385,2,38.88333000000,0.21915601827,0.12920181621,10
8544,0.01269754768,0.00000000000,-13.72692098090,0.01737401506,-123.46390000000,0.02133853050,USR0000OVIL,2,44.25250000000,0.21915601827,0.08264377324,15
8545,-0.02808901961,-0.00000000000,65.24968156860,0.01737401506,-119.04611000000,0.20744597858,USC00456215,2,46.78861000000,0.21915601827,1.26184462555,37
8546,0.02130164912,-0.00000000000,-31.56028988760,0.01737401506,-112.66667000000,-0.01792163448,USC00423320,2,40.05000000000,0.21915601827,-0.10450018856,34
8547,0.05000000000,0.00000000000,-88.41571428570,0.01737401506,-119.73330000000,-0.14887104263,USC00267697,2,39.55580000000,0.21915601827,-0.39387575620,7
8548,0.07526508227,0.00000000000,-143.00765996300,0.01737401506,-115.74510000000,-0.26415458568,USC00267690,2,40.67640000000,0.21915601827,-0.83533014511,10
8549,0.10900000000,-0.00000000000,-207.97300000000,0.01737401506,-119.70940000000,-0.41808564356,USC00267691,2,39.63720000000,0.21915601827,-0.93486791941,5
